date,AAPL_value,AAPL_momentum,AAPL_quality,MSFT_value,MSFT_momentum,MSFT_quality,NVDA_value,NVDA_momentum,NVDA_quality,AMD_value,AMD_momentum,AMD_quality,BA_value,BA_momentum,BA_quality,HON_value,HON_momentum,HON_quality,LMT_value,LMT_momentum,LMT_quality,JPM_value,JPM_momentum,JPM_quality,XOM_value,XOM_momentum,XOM_quality,PEP_value,PEP_momentum,PEP_quality
2021-11-19,-0.025233,-0.164409,0.090875,0.125521,0.115152,0.174583,0.164856,-0.136121,-0.067273,-0.277931,-0.202600,-0.205432,0.108919,0.002586,0.114984,0.011578,-0.038194,-0.158395,0.015058,0.150828,0.046384,-0.041626,-0.118807,-0.042193,-0.070852,0.024003,0.004692,-0.082475,-0.195648,-0.092392
2021-11-20,-0.024046,-0.165302,0.073292,0.136926,0.111349,0.167575,0.173989,-0.154694,-0.051682,-0.280022,-0.191374,-0.190023,0.129511,0.001467,0.131076,0.036661,-0.056888,-0.175048,0.020405,0.156557,0.084930,-0.057884,-0.106091,-0.014892,-0.111159,0.018769,-0.002324,-0.076008,-0.173422,-0.107758
2021-11-21,0.008373,-0.141257,0.062061,0.147556,0.124765,0.189548,0.159941,-0.176444,-0.066681,-0.285657,-0.190506,-0.206029,0.129565,0.016349,0.142701,0.085717,-0.057994,-0.193726,-0.004326,0.158448,0.071878,-0.086587,-0.095768,-0.034692,-0.117180,0.045383,-0.021946,-0.102033,-0.202425,-0.116471
2021-11-22,-0.016486,-0.165921,0.044179,0.127764,0.099473,0.232708,0.196178,-0.180957,-0.077643,-0.282853,-0.208919,-0.223772,0.115697,0.007082,0.157589,0.074750,-0.056842,-0.203711,0.033956,0.202327,0.092917,-0.071723,-0.134339,-0.025906,-0.083402,0.000857,-0.009198,-0.049734,-0.199464,-0.112377
2021-11-23,0.034186,-0.133978,-0.013102,0.104252,0.120016,0.191419,0.169321,-0.193452,-0.094745,-0.296737,-0.213208,-0.244376,0.046480,0.011061,0.171556,0.069044,-0.048284,-0.171456,0.042501,0.196181,0.122590,-0.046630,-0.135983,-0.009852,-0.072579,0.054559,0.026563,-0.039836,-0.176714,-0.148928
2021-11-24,0.033656,-0.130363,-0.004131,0.090764,0.117209,0.195006,0.154611,-0.194378,-0.101587,-0.269235,-0.181911,-0.194759,0.045050,0.049208,0.150190,0.036430,-0.048948,-0.160461,0.010512,0.185931,0.121991,-0.057510,-0.137295,-0.005604,-0.045479,0.069478,0.036640,-0.074018,-0.173530,-0.119396
2021-11-25,0.038128,-0.114624,-0.021562,0.068054,0.104240,0.223507,0.153427,-0.154546,-0.116256,-0.300345,-0.181368,-0.202003,0.067746,0.081963,0.179562,0.046599,-0.031390,-0.142148,-0.002769,0.187369,0.121091,-0.068301,-0.139595,-0.016282,-0.028996,0.086819,0.052544,-0.075779,-0.151227,-0.123403
2021-11-26,0.033365,-0.113985,0.005392,0.064606,0.091778,0.202073,0.147072,-0.186667,-0.101441,-0.305604,-0.230081,-0.226129,0.048805,0.070690,0.169506,0.059577,-0.032395,-0.139107,0.006134,0.166295,0.117043,-0.071848,-0.108463,-0.010798,-0.017795,0.090591,0.069420,-0.047808,-0.144369,-0.137290
2021-11-27,0.030258,-0.139105,-0.029431,0.061008,0.098971,0.190197,0.157029,-0.140800,-0.075878,-0.314688,-0.237180,-0.222012,0.003832,0.067770,0.162690,0.087591,-0.037676,-0.141514,0.013842,0.171501,0.123323,-0.091900,-0.118259,0.001480,-0.015133,0.085204,0.045414,-0.056362,-0.122522,-0.093498
2021-11-28,0.063225,-0.157439,-0.010978,0.056541,0.064330,0.197343,0.158853,-0.128261,-0.096822,-0.345709,-0.237976,-0.210662,0.018258,0.057079,0.145457,0.079581,-0.063340,-0.139143,0.018378,0.161132,0.129930,-0.077693,-0.108143,0.016556,-0.000146,0.074608,0.052349,-0.041372,-0.124935,-0.068095
2021-11-29,0.077302,-0.135176,-0.037683,0.028130,0.074250,0.223459,0.165903,-0.132046,-0.089243,-0.310151,-0.193365,-0.195996,0.004111,0.070004,0.156846,0.088939,-0.039966,-0.141808,-0.006503,0.190911,0.125376,-0.105789,-0.124735,0.053281,-0.004165,0.045384,0.078694,-0.052529,-0.112017,-0.066049
2021-11-30,0.103210,-0.126637,0.005828,0.011854,-0.003485,0.204241,0.161754,-0.134728,-0.089399,-0.313627,-0.168074,-0.235675,-0.012073,0.099410,0.152574,0.087260,-0.056752,-0.133733,-0.005980,0.210625,0.134591,-0.120416,-0.109313,0.049444,0.019118,0.070269,0.044832,-0.054243,-0.128602,-0.071332
2021-12-01,0.072118,-0.107789,-0.013262,0.018104,-0.026484,0.164356,0.153761,-0.109168,-0.066255,-0.310975,-0.191620,-0.247037,-0.003124,0.084014,0.149342,0.083072,-0.062856,-0.109800,-0.029533,0.200960,0.156066,-0.142486,-0.080027,0.052154,0.013513,0.101183,0.003020,-0.069612,-0.144527,-0.077729
2021-12-02,0.035374,-0.087870,-0.009520,0.029919,-0.007792,0.162574,0.150637,-0.113867,-0.038542,-0.334185,-0.191311,-0.237324,-0.009892,0.063685,0.131297,0.066549,-0.069845,-0.078171,-0.012780,0.196361,0.147997,-0.119349,-0.100406,0.092760,-0.007639,0.114975,-0.009953,-0.091414,-0.163920,-0.063428
2021-12-03,0.039486,-0.094772,-0.041795,0.025156,-0.018559,0.174782,0.148532,-0.121263,-0.007562,-0.303278,-0.149843,-0.280376,0.009630,0.053260,0.134024,0.087488,-0.079943,-0.102992,-0.029719,0.193392,0.168697,-0.098239,-0.088439,0.063708,-0.021506,0.076464,-0.022400,-0.085946,-0.151095,-0.050689
2021-12-04,0.095417,-0.116447,-0.047551,0.044055,-0.014398,0.212885,0.120405,-0.099866,-0.004300,-0.268720,-0.159899,-0.295122,0.013202,0.075707,0.122178,0.089334,-0.109906,-0.098450,0.003367,0.155844,0.174035,-0.089604,-0.092775,0.079556,-0.010462,0.031695,-0.048250,-0.068872,-0.127015,-0.034721
2021-12-05,0.103748,-0.094738,-0.106462,0.022520,-0.016257,0.202199,0.111954,-0.097041,-0.011373,-0.264114,-0.174097,-0.296167,0.020855,0.073818,0.112026,0.093236,-0.091870,-0.121749,0.001623,0.139383,0.178196,-0.087929,-0.082867,0.088742,-0.023750,0.034280,-0.079893,-0.083075,-0.139996,-0.055843
2021-12-06,0.149069,-0.131517,-0.094185,0.006410,-0.027730,0.226997,0.108495,-0.126711,0.006036,-0.250984,-0.191139,-0.311860,0.027966,0.028032,0.103512,0.060367,-0.096639,-0.115470,0.002002,0.142020,0.154233,-0.096537,-0.065418,0.082169,-0.039630,0.059067,-0.085415,-0.088405,-0.155789,-0.045553
2021-12-07,0.152605,-0.138857,-0.062193,0.032385,-0.039690,0.236950,0.096644,-0.122671,-0.002353,-0.208553,-0.201608,-0.286148,0.043492,0.042512,0.087654,0.082579,-0.080442,-0.107226,0.007059,0.155913,0.145465,-0.070398,-0.060093,0.097364,-0.021057,0.069011,-0.090768,-0.081302,-0.185911,-0.060620
2021-12-08,0.149890,-0.130720,-0.066561,0.051623,-0.031537,0.199688,0.109208,-0.115872,0.020912,-0.176958,-0.173054,-0.267600,0.066264,0.020947,0.112906,0.110693,-0.052061,-0.108159,0.023600,0.174884,0.131300,-0.110746,-0.051811,0.158771,-0.056522,0.036094,-0.107367,-0.083505,-0.192607,-0.062878
2021-12-09,0.155528,-0.140937,-0.063794,0.081867,-0.029681,0.153108,0.096302,-0.115740,0.020971,-0.150676,-0.157829,-0.299078,0.057416,0.021194,0.124162,0.069494,-0.018560,-0.096881,0.014158,0.143961,0.115611,-0.107165,-0.054429,0.156407,-0.071124,0.047539,-0.125352,-0.040091,-0.210209,-0.082781
2021-12-10,0.183222,-0.138684,-0.031150,0.096667,-0.067183,0.163553,0.096489,-0.115165,-0.014250,-0.145361,-0.137849,-0.256861,0.035237,0.029870,0.117444,0.032121,-0.026245,-0.095415,0.035436,0.144941,0.093363,-0.133982,-0.056293,0.134573,-0.077819,0.036673,-0.101435,-0.061266,-0.237858,-0.067186
2021-12-11,0.199100,-0.164030,-0.045671,0.090006,-0.131876,0.137682,0.111092,-0.110679,0.006367,-0.115110,-0.128476,-0.249035,0.022786,0.043778,0.141061,0.025181,0.008216,-0.084797,0.045113,0.154653,0.103611,-0.128139,-0.038154,0.129121,-0.119855,0.053048,-0.148867,-0.017801,-0.262053,-0.081983
2021-12-12,0.202834,-0.178079,-0.066533,0.064147,-0.121534,0.114695,0.123467,-0.098543,-0.043836,-0.138315,-0.113481,-0.251046,0.015066,0.044960,0.152605,0.048660,0.010042,-0.084032,0.051317,0.156488,0.107110,-0.132876,-0.050905,0.102448,-0.109691,0.076811,-0.087225,-0.018148,-0.262323,-0.089118
2021-12-13,0.182585,-0.158806,-0.082474,0.099473,-0.136606,0.141460,0.140026,-0.110251,-0.063085,-0.142069,-0.117256,-0.214396,0.023140,0.043451,0.155388,0.057379,0.001288,-0.062778,0.053362,0.115977,0.121674,-0.124775,-0.050362,0.092599,-0.106840,0.078456,-0.081479,-0.032009,-0.259394,-0.087568
2021-12-14,0.163813,-0.145566,-0.096761,0.094954,-0.130960,0.129585,0.112252,-0.126677,-0.056537,-0.148280,-0.126411,-0.226638,0.051035,0.044321,0.165303,0.059315,0.009406,-0.026235,0.031924,0.076246,0.132712,-0.133330,-0.042764,0.114367,-0.088265,0.074406,-0.072192,-0.039432,-0.245298,-0.089966
2021-12-15,0.136596,-0.129888,-0.064752,0.103950,-0.107580,0.130620,0.137110,-0.141226,-0.046998,-0.130893,-0.117779,-0.217073,0.029309,0.020542,0.152399,0.057327,0.027653,-0.047813,0.014798,0.099843,0.115922,-0.107878,-0.049158,0.112359,-0.121124,0.084172,-0.064328,-0.066715,-0.253070,-0.116145
2021-12-16,0.159456,-0.117862,-0.074734,0.139166,-0.102512,0.155555,0.095967,-0.150774,-0.043533,-0.128829,-0.083195,-0.206262,0.018601,0.000004,0.127827,0.054279,0.056440,-0.041810,0.003416,0.106714,0.125432,-0.137602,-0.075183,0.120072,-0.114617,0.087823,-0.029454,-0.052086,-0.277292,-0.084317
2021-12-17,0.141635,-0.123079,-0.088678,0.130874,-0.074177,0.121460,0.063409,-0.149714,-0.048544,-0.115135,-0.112123,-0.189874,0.035065,0.009453,0.118555,0.046685,0.075784,0.004321,0.022300,0.120680,0.128970,-0.161592,-0.035654,0.087235,-0.127151,0.111083,0.005816,-0.063963,-0.271307,-0.065687
2021-12-18,0.137270,-0.144754,-0.078721,0.143112,-0.070682,0.124620,0.070273,-0.189547,-0.064562,-0.098010,-0.079897,-0.184339,0.025684,-0.010787,0.108993,0.038411,0.067173,-0.010152,0.031804,0.123819,0.092967,-0.209989,-0.048840,0.100901,-0.100522,0.052589,-0.005447,-0.100199,-0.273795,-0.060101
2021-12-19,0.132670,-0.164658,-0.035109,0.128906,-0.053651,0.130197,0.034254,-0.165580,-0.074682,-0.094807,-0.100265,-0.152174,0.026540,0.000466,0.143960,0.026801,0.081914,0.021443,-0.010035,0.118291,0.062869,-0.205693,-0.081141,0.078273,-0.092112,0.035747,0.011567,-0.077001,-0.292515,-0.063179
2021-12-20,0.114254,-0.155089,-0.019568,0.142718,-0.031960,0.119603,0.041516,-0.181763,-0.054283,-0.110864,-0.101044,-0.147967,0.004655,-0.003068,0.152304,0.039819,0.080326,0.014265,0.024919,0.079032,0.083427,-0.233158,-0.067684,0.077698,-0.077742,0.015062,0.017663,-0.059714,-0.316168,-0.046457
2021-12-21,0.102459,-0.141980,-0.027936,0.104071,-0.034948,0.130076,0.042417,-0.173421,-0.050000,-0.085596,-0.061613,-0.157614,0.006456,0.018398,0.172961,0.021394,0.087000,0.008215,0.047259,0.106331,0.083744,-0.199204,-0.083250,0.062757,-0.090887,-0.008864,0.030461,-0.060994,-0.337976,-0.035743
2021-12-22,0.100777,-0.167864,-0.008480,0.098102,-0.035769,0.131118,0.029850,-0.144374,-0.043132,-0.096471,-0.039942,-0.117187,-0.025752,0.028982,0.145279,0.009463,0.066931,0.017174,0.066114,0.124936,0.040643,-0.187824,-0.049133,0.032494,-0.111759,0.009592,0.059727,-0.067634,-0.376941,-0.103454
2021-12-23,0.089714,-0.150862,-0.015110,0.080043,0.029005,0.115502,0.015345,-0.153021,-0.012639,-0.065895,-0.032187,-0.115818,-0.020954,0.009472,0.134138,0.026668,0.027405,-0.011008,0.053793,0.120310,0.046332,-0.205164,-0.076071,0.016173,-0.145558,-0.015262,0.043542,-0.085945,-0.385111,-0.095488
2021-12-24,0.088226,-0.156252,-0.005879,0.076851,0.050045,0.108236,0.038818,-0.129183,0.016929,-0.076378,-0.009710,-0.123723,-0.032921,-0.000866,0.156543,0.005252,0.006589,-0.057188,0.071326,0.115826,0.042490,-0.242548,-0.082457,0.039217,-0.141212,-0.018758,0.023922,-0.092326,-0.370397,-0.108008
2021-12-25,0.052291,-0.186078,-0.026253,0.106773,0.059487,0.070575,0.080581,-0.127866,0.000769,-0.061757,-0.007908,-0.130666,-0.047033,0.017362,0.115170,-0.014796,0.015602,-0.073980,0.046951,0.135261,0.042237,-0.231684,-0.069695,0.047517,-0.119905,0.000227,0.036228,-0.138529,-0.385813,-0.105673
2021-12-26,0.055003,-0.199933,-0.058963,0.118839,0.055849,0.057363,0.060564,-0.081995,-0.057992,-0.071240,-0.004692,-0.147415,-0.042100,0.015234,0.133082,-0.007732,0.022805,-0.063966,0.054917,0.157403,0.012855,-0.223857,-0.063632,0.042368,-0.130121,0.026495,0.053084,-0.134528,-0.359448,-0.120883
2021-12-27,0.004053,-0.206090,-0.056514,0.110387,0.080649,0.063740,0.063328,-0.060437,-0.066926,-0.044059,-0.017198,-0.112836,-0.028095,-0.000321,0.155743,-0.031372,0.028037,-0.075626,0.015442,0.145969,0.000400,-0.226169,-0.084342,0.060046,-0.103355,0.021084,0.082387,-0.139985,-0.326455,-0.128965
2021-12-28,-0.025702,-0.205939,-0.046407,0.120035,0.077462,0.099504,0.097118,-0.070603,-0.055317,-0.047974,-0.008513,-0.121696,-0.022594,-0.001369,0.165675,-0.027158,0.049115,-0.075331,0.015395,0.124241,-0.003135,-0.237222,-0.102017,0.068034,-0.086010,0.019499,0.073600,-0.159200,-0.315448,-0.137267
2021-12-29,-0.021551,-0.214146,-0.010341,0.119248,0.061498,0.068780,0.102122,-0.039121,-0.084418,-0.036159,-0.012178,-0.119037,-0.016167,-0.005659,0.157693,-0.022219,0.040496,-0.095435,0.022972,0.088712,-0.032151,-0.224494,-0.118584,0.032419,-0.039545,0.057625,0.080235,-0.157263,-0.296836,-0.107250
2021-12-30,-0.011290,-0.219221,0.024724,0.102939,0.046656,0.067915,0.108914,-0.037603,-0.122140,-0.029932,-0.010680,-0.083072,-0.033698,0.000755,0.117878,-0.013549,0.067252,-0.102392,0.035712,0.102244,-0.010679,-0.206063,-0.109363,0.018395,-0.031566,0.074771,0.077153,-0.153801,-0.271210,-0.107911
2021-12-31,0.023822,-0.229189,0.014547,0.086306,0.066189,0.081023,0.086978,-0.037483,-0.126036,-0.013040,-0.013059,-0.074240,-0.042007,-0.011631,0.165223,-0.008359,0.106578,-0.089249,0.030944,0.108372,-0.046926,-0.240798,-0.125069,0.013989,-0.060206,0.072752,0.070239,-0.142954,-0.268546,-0.149929
2022-01-01,0.041716,-0.246304,-0.007141,0.107535,0.075073,0.102448,0.082208,-0.052656,-0.074023,-0.001142,-0.012876,-0.081312,-0.059625,-0.036841,0.151360,0.000988,0.106039,-0.079607,0.058606,0.081068,-0.046664,-0.239479,-0.124244,0.031560,-0.082075,0.090079,0.113309,-0.174246,-0.261978,-0.130108
2022-01-02,0.078298,-0.227695,0.002623,0.106800,0.086729,0.088519,0.087220,-0.082983,-0.040354,0.009337,-0.018441,-0.082935,-0.016246,0.015692,0.167512,-0.005097,0.114283,-0.065996,0.050462,0.079050,-0.027429,-0.216046,-0.127023,0.040142,-0.069591,0.082224,0.108714,-0.194051,-0.224613,-0.126326
2022-01-03,0.085718,-0.256043,0.020657,0.130583,0.094892,0.109931,0.068623,-0.090651,-0.019964,-0.002369,-0.029556,-0.073324,-0.030594,0.065500,0.149009,-0.014812,0.089957,-0.100975,0.039814,0.101043,0.004888,-0.208584,-0.116035,0.027255,-0.095495,0.068003,0.098657,-0.204377,-0.231016,-0.132178
2022-01-04,0.059946,-0.229133,0.055414,0.130179,0.086883,0.115404,0.069430,-0.100923,-0.026191,0.014133,-0.004721,-0.133135,-0.015754,0.050776,0.177572,-0.035761,0.092887,-0.118400,0.052443,0.094493,-0.001427,-0.213390,-0.099252,0.003546,-0.111887,0.099544,0.050984,-0.197182,-0.236802,-0.137546
2022-01-05,0.054961,-0.267578,0.042196,0.154732,0.101109,0.095522,0.093163,-0.120140,-0.033070,0.006850,-0.010258,-0.144721,-0.013203,0.057334,0.172516,0.002052,0.107022,-0.090700,0.074770,0.069843,-0.029926,-0.194845,-0.077663,-0.002723,-0.111033,0.088019,0.039300,-0.198246,-0.249152,-0.113187
2022-01-06,0.019723,-0.274523,0.034648,0.160316,0.131221,0.090999,0.103534,-0.101740,-0.036931,0.032578,-0.007703,-0.137760,-0.032156,0.052119,0.193642,0.013257,0.085334,-0.043614,0.071883,0.095470,-0.002051,-0.176940,-0.101336,0.005174,-0.120466,0.059004,0.025123,-0.212875,-0.238073,-0.109769
2022-01-07,0.031707,-0.271889,0.006378,0.130668,0.122566,0.103850,0.106303,-0.101748,-0.034233,-0.004038,0.002761,-0.106237,-0.017417,0.044749,0.228637,-0.003987,0.070311,-0.003212,0.059624,0.112340,0.011283,-0.171390,-0.088817,0.028826,-0.095985,0.072352,0.046396,-0.182265,-0.241058,-0.126391
2022-01-08,0.059393,-0.269601,-0.004333,0.159089,0.147814,0.106772,0.072987,-0.105835,-0.028867,0.002235,0.010149,-0.134517,-0.013267,0.007613,0.232820,-0.019505,0.044030,0.013691,0.077068,0.143321,0.014352,-0.186370,-0.079067,0.089286,-0.103725,0.078691,0.062550,-0.179371,-0.234646,-0.156635
2022-01-09,0.045346,-0.250662,0.040251,0.151425,0.169010,0.131948,0.076460,-0.146855,-0.028186,-0.004770,0.040051,-0.149438,-0.013007,0.019763,0.224883,-0.025864,0.050365,0.022523,0.051314,0.134998,-0.023815,-0.142858,-0.064704,0.120903,-0.110794,0.095789,0.034521,-0.158956,-0.232020,-0.127072
2022-01-10,0.063967,-0.298643,0.045780,0.178587,0.133479,0.137948,0.076569,-0.157879,-0.017220,0.002280,0.034993,-0.188862,-0.011326,0.021249,0.171006,-0.008793,0.037189,0.036429,0.053877,0.121391,0.005241,-0.135125,-0.070573,0.092648,-0.130320,0.099041,0.046342,-0.147041,-0.240982,-0.113496
2022-01-11,0.070769,-0.291808,0.035755,0.153032,0.132701,0.174800,0.091475,-0.172946,0.005917,0.025320,0.026525,-0.206294,0.004869,0.031861,0.161935,-0.027744,0.022948,0.049716,0.047035,0.129371,0.025258,-0.114726,-0.060291,0.102909,-0.138893,0.090270,0.051491,-0.130719,-0.226932,-0.109708
2022-01-12,0.051740,-0.304795,0.042735,0.143088,0.116545,0.155214,0.079908,-0.162074,-0.012939,0.024241,0.006007,-0.212763,-0.002544,0.047216,0.196526,-0.064066,0.035375,0.075374,0.023133,0.124024,0.026524,-0.131352,-0.016684,0.107005,-0.143875,0.095678,0.063906,-0.122346,-0.218163,-0.095904
2022-01-13,0.063195,-0.290411,0.015573,0.113345,0.112407,0.148938,0.079812,-0.183235,-0.028662,-0.004210,0.025578,-0.206029,-0.019802,0.058330,0.175706,-0.075607,0.060010,0.053987,0.009144,0.127625,0.026653,-0.156935,-0.034926,0.078950,-0.179285,0.099569,0.077741,-0.107934,-0.156895,-0.091445
2022-01-14,0.035010,-0.318005,0.022609,0.095682,0.096467,0.154604,0.080911,-0.176392,-0.004514,0.029841,0.007956,-0.204491,-0.003311,0.053046,0.166945,-0.079884,0.076754,0.088368,0.014720,0.108357,0.028082,-0.161849,-0.037696,0.085626,-0.177090,0.074138,0.111591,-0.094553,-0.174055,-0.053181
2022-01-15,0.019328,-0.318826,0.056313,0.129539,0.069670,0.161671,0.051192,-0.185956,-0.019010,-0.007024,0.002291,-0.202624,-0.014043,0.044035,0.160388,-0.075833,0.077700,0.082377,-0.014245,0.122340,0.001022,-0.139402,-0.018583,0.110467,-0.151923,0.079783,0.116840,-0.112633,-0.159977,-0.049619
2022-01-16,0.019155,-0.322128,0.032204,0.118583,0.084793,0.114620,0.042094,-0.166334,-0.028671,-0.021117,0.025142,-0.212815,-0.007377,0.061223,0.164780,-0.071872,0.095725,0.117655,-0.089724,0.110212,-0.006668,-0.155835,-0.048877,0.102440,-0.167043,0.057800,0.109474,-0.122329,-0.176332,-0.078581
2022-01-17,-0.008280,-0.322450,0.019735,0.135943,0.077682,0.104432,0.053620,-0.185049,-0.035322,0.007547,0.021249,-0.224834,-0.029208,0.052151,0.179873,-0.094790,0.068460,0.126291,-0.079544,0.120539,0.018701,-0.110505,-0.054225,0.065707,-0.177666,0.024707,0.090919,-0.140119,-0.212071,-0.046116
2022-01-18,-0.003062,-0.315289,0.010063,0.158172,0.098732,0.112643,0.065622,-0.171738,-0.017578,0.018826,0.036747,-0.215916,-0.008207,0.079355,0.156705,-0.063572,0.007217,0.105032,-0.075671,0.133064,0.021431,-0.110652,-0.053598,0.060496,-0.168303,0.049346,0.102866,-0.140090,-0.212792,-0.032650
2022-01-19,-0.018658,-0.308759,0.051026,0.169638,0.053928,0.142352,0.066555,-0.202917,-0.039723,-0.024558,0.061776,-0.225102,0.005213,0.098087,0.184083,-0.017212,-0.015081,0.094862,-0.046332,0.140285,0.019160,-0.118324,-0.096145,0.049011,-0.203957,0.046797,0.099768,-0.146756,-0.186499,-0.017032
2022-01-20,-0.018911,-0.292989,0.075496,0.148862,0.052076,0.165187,0.074062,-0.227580,-0.061575,-0.036478,0.057153,-0.245104,0.034685,0.108177,0.175293,-0.003375,-0.007295,0.086424,-0.034985,0.087601,0.062789,-0.079367,-0.062570,0.035494,-0.171744,0.045337,0.084779,-0.167172,-0.198474,-0.018479
2022-01-21,-0.002755,-0.283728,0.046522,0.150706,0.086545,0.156770,0.099073,-0.204315,-0.082504,-0.042703,0.063320,-0.215683,0.024053,0.083475,0.241810,-0.008802,0.018979,0.081784,-0.008154,0.059334,0.014974,-0.049471,-0.095116,0.052109,-0.195457,0.059523,0.056989,-0.145447,-0.200754,-0.051362
2022-01-22,-0.004700,-0.273913,0.067081,0.139554,0.108832,0.180842,0.072007,-0.190439,-0.056614,-0.063889,0.110819,-0.215637,0.002086,0.086816,0.256212,-0.001890,0.023943,0.106839,-0.006436,0.077458,0.009570,-0.049363,-0.124652,0.051103,-0.189862,0.085914,0.061693,-0.121860,-0.174867,-0.054745
2022-01-23,-0.015860,-0.272236,0.014508,0.098497,0.098284,0.168437,0.068450,-0.198423,-0.062300,-0.063358,0.123036,-0.222977,-0.009449,0.078693,0.254259,0.004982,0.010311,0.110781,-0.035621,0.072403,-0.002251,-0.072445,-0.111865,0.014760,-0.186927,0.093293,0.060505,-0.105737,-0.189272,-0.064241
2022-01-24,0.012352,-0.242890,0.030637,0.115891,0.090101,0.197426,0.044577,-0.174993,-0.032912,-0.051992,0.120550,-0.236427,0.005759,0.060580,0.229051,0.006459,0.022030,0.095173,0.000781,0.083014,0.006519,-0.064918,-0.124317,0.031409,-0.197221,0.117358,0.080462,-0.109484,-0.198400,-0.100496
2022-01-25,0.015106,-0.233929,0.027743,0.144497,0.094023,0.238614,0.043665,-0.170865,-0.007087,-0.050351,0.092142,-0.267838,-0.033464,0.032143,0.263418,-0.014296,0.040006,0.113789,-0.015208,0.108643,-0.002722,-0.028660,-0.146907,0.071345,-0.200969,0.105792,0.056357,-0.069204,-0.172807,-0.105520
2022-01-26,0.017639,-0.242451,0.007176,0.155159,0.089131,0.201852,0.024787,-0.152896,0.023086,0.011749,0.101701,-0.292844,-0.033550,0.051100,0.246963,-0.034903,0.054993,0.100144,-0.005335,0.096249,-0.018958,-0.071155,-0.156395,0.061659,-0.192847,0.066105,0.031035,-0.058577,-0.201574,-0.104249
2022-01-27,0.024932,-0.251479,-0.036868,0.162533,0.104039,0.184363,0.021762,-0.136275,0.008596,-0.004095,0.121479,-0.292561,-0.019217,0.000093,0.228238,-0.028114,0.056159,0.051050,0.015806,0.092301,-0.052279,-0.083371,-0.192662,0.080452,-0.195143,0.070158,0.021541,-0.049103,-0.206965,-0.103757
2022-01-28,0.022641,-0.222370,-0.054021,0.152890,0.108001,0.193873,0.047064,-0.111401,0.021997,0.014009,0.145120,-0.281776,-0.006395,0.003495,0.198015,0.025547,0.054876,0.048240,0.010518,0.092845,-0.009021,-0.079256,-0.162020,0.067510,-0.178887,0.075223,0.019463,-0.028998,-0.200920,-0.075307
2022-01-29,0.024973,-0.213100,-0.087473,0.143730,0.105467,0.183309,0.091300,-0.078425,0.031495,0.016860,0.166685,-0.288689,-0.018045,0.036792,0.221332,0.032050,0.056620,0.047887,0.013031,0.140722,0.007475,-0.075610,-0.130244,0.075874,-0.148463,0.071050,0.037848,-0.025495,-0.152183,-0.046211
2022-01-30,0.021969,-0.203827,-0.078468,0.132139,0.096737,0.191125,0.115049,-0.046259,0.024985,0.020615,0.188735,-0.268050,-0.002319,0.048830,0.221004,0.038381,0.046607,0.051929,0.017478,0.164030,0.011921,-0.048157,-0.126822,0.061155,-0.119721,0.054155,0.021579,-0.033493,-0.133229,-0.095138
2022-01-31,0.009481,-0.201627,-0.111151,0.119067,0.100606,0.195264,0.106650,-0.058475,0.036011,0.011582,0.148122,-0.258507,0.022314,0.026263,0.224080,0.043138,0.047003,0.086135,0.010520,0.142187,0.040068,-0.046381,-0.124155,0.054304,-0.094200,0.066082,0.016784,-0.043713,-0.129151,-0.098851
2022-02-01,-0.014160,-0.195305,-0.098033,0.110224,0.102183,0.180392,0.109056,-0.070892,0.024252,-0.000170,0.162513,-0.278104,-0.046052,0.023110,0.222176,0.023878,0.045803,0.076084,0.000822,0.111077,-0.001848,-0.084939,-0.096632,0.039236,-0.065227,0.073186,0.025425,-0.066297,-0.124805,-0.110628
2022-02-02,-0.008200,-0.215606,-0.138320,0.084744,0.080749,0.171270,0.136845,-0.070726,0.053016,0.000493,0.143203,-0.252579,-0.022948,0.040778,0.210897,-0.004202,0.082081,0.059984,-0.000176,0.085637,-0.020913,-0.080265,-0.098269,0.063698,-0.098521,0.097777,0.019860,-0.065487,-0.104327,-0.120754
2022-02-03,-0.051390,-0.236235,-0.130454,0.069228,0.069640,0.192958,0.114198,-0.073345,0.083206,0.009073,0.136640,-0.227219,-0.006549,0.061290,0.221992,0.016331,0.103379,0.038308,-0.030653,0.064733,-0.006963,-0.077537,-0.098770,0.043726,-0.104297,0.058177,0.027481,-0.076441,-0.101572,-0.119279
2022-02-04,-0.032133,-0.227028,-0.138852,0.062029,0.063265,0.223562,0.105094,-0.045967,0.084218,0.021829,0.112855,-0.194975,-0.009543,0.072155,0.220184,0.007335,0.112905,0.049460,-0.038030,0.094623,-0.034419,-0.056572,-0.119110,0.041515,-0.130508,0.075309,0.023869,-0.072778,-0.104362,-0.102551
2022-02-05,0.012987,-0.244426,-0.139838,0.080928,0.062040,0.209797,0.120046,-0.071013,0.092442,0.025694,0.119530,-0.175601,-0.035815,0.069535,0.199414,0.008610,0.144824,0.041316,-0.030022,0.096957,-0.057007,-0.024944,-0.111562,0.026499,-0.140450,0.036278,0.027947,-0.080746,-0.064675,-0.053910
2022-02-06,0.006171,-0.243044,-0.127869,0.093428,0.062438,0.203411,0.114781,-0.085587,0.089655,0.002800,0.137805,-0.185137,-0.052762,0.070304,0.196936,0.017393,0.168689,0.019243,-0.038556,0.098844,-0.061078,-0.001683,-0.158272,0.028677,-0.153878,0.009871,0.075092,-0.084274,-0.048970,-0.068826
